MSSV,Họ và Tên,Email
2024109725,Vũ Minh Uyên,sv009725@uni.edu.vn
2019109726,Đặng Minh Uyên,sv009726@uni.edu.vn
2020109727,Bùi Minh Uyên,sv009727@uni.edu.vn
2021109728,Đỗ Minh Uyên,sv009728@uni.edu.vn
2022109729,Hồ Minh Uyên,sv009729@uni.edu.vn
2023109730,Nguyễn Quốc Uyên,sv009730@uni.edu.vn
2024109731,Trần Quốc Uyên,sv009731@uni.edu.vn
2019109732,Lê Quốc Uyên,sv009732@uni.edu.vn
2020109733,Phạm Quốc Uyên,sv009733@uni.edu.vn
2021109734,Hoàng Quốc Uyên,sv009734@uni.edu.vn
2022109735,Vũ Quốc Uyên,sv009735@uni.edu.vn
2023109736,Đặng Quốc Uyên,sv009736@uni.edu.vn
2024109737,Bùi Quốc Uyên,sv009737@uni.edu.vn
2019109738,Đỗ Quốc Uyên,sv009738@uni.edu.vn
2020109739,Hồ Quốc Uyên,sv009739@uni.edu.vn
2021109740,Nguyễn Anh Uyên,sv009740@uni.edu.vn
2022109741,Trần Anh Uyên,sv009741@uni.edu.vn
2023109742,Lê Anh Uyên,sv009742@uni.edu.vn
2024109743,Phạm Anh Uyên,sv009743@uni.edu.vn
2019109744,Hoàng Anh Uyên,sv009744@uni.edu.vn
2020109745,Vũ Anh Uyên,sv009745@uni.edu.vn
2021109746,Đặng Anh Uyên,sv009746@uni.edu.vn
2022109747,Bùi Anh Uyên,sv009747@uni.edu.vn
2023109748,Đỗ Anh Uyên,sv009748@uni.edu.vn
2024109749,Hồ Anh Uyên,sv009749@uni.edu.vn
2019109750,Nguyễn Tuấn Uyên,sv009750@uni.edu.vn
2020109751,Trần Tuấn Uyên,sv009751@uni.edu.vn
2021109752,Lê Tuấn Uyên,sv009752@uni.edu.vn
2022109753,Phạm Tuấn Uyên,sv009753@uni.edu.vn
2023109754,Hoàng Tuấn Uyên,sv009754@uni.edu.vn
2024109755,Vũ Tuấn Uyên,sv009755@uni.edu.vn
2019109756,Đặng Tuấn Uyên,sv009756@uni.edu.vn
2020109757,Bùi Tuấn Uyên,sv009757@uni.edu.vn
2021109758,Đỗ Tuấn Uyên,sv009758@uni.edu.vn
2022109759,Hồ Tuấn Uyên,sv009759@uni.edu.vn
2023109760,Nguyễn Hữu Uyên,sv009760@uni.edu.vn
2024109761,Trần Hữu Uyên,sv009761@uni.edu.vn
2019109762,Lê Hữu Uyên,sv009762@uni.edu.vn
2020109763,Phạm Hữu Uyên,sv009763@uni.edu.vn
2021109764,Hoàng Hữu Uyên,sv009764@uni.edu.vn
2022109765,Vũ Hữu Uyên,sv009765@uni.edu.vn
2023109766,Đặng Hữu Uyên,sv009766@uni.edu.vn
2024109767,Bùi Hữu Uyên,sv009767@uni.edu.vn
2019109768,Đỗ Hữu Uyên,sv009768@uni.edu.vn
2020109769,Hồ Hữu Uyên,sv009769@uni.edu.vn
2021109770,Nguyễn Thành Uyên,sv009770@uni.edu.vn
2022109771,Trần Thành Uyên,sv009771@uni.edu.vn
2023109772,Lê Thành Uyên,sv009772@uni.edu.vn
2024109773,Phạm Thành Uyên,sv009773@uni.edu.vn
2019109774,Hoàng Thành Uyên,sv009774@uni.edu.vn
2020109775,Vũ Thành Uyên,sv009775@uni.edu.vn
2021109776,Đặng Thành Uyên,sv009776@uni.edu.vn
2022109777,Bùi Thành Uyên,sv009777@uni.edu.vn
2023109778,Đỗ Thành Uyên,sv009778@uni.edu.vn
2024109779,Hồ Thành Uyên,sv009779@uni.edu.vn
2019109780,Nguyễn Ngọc Uyên,sv009780@uni.edu.vn
2020109781,Trần Ngọc Uyên,sv009781@uni.edu.vn
2021109782,Lê Ngọc Uyên,sv009782@uni.edu.vn
2022109783,Phạm Ngọc Uyên,sv009783@uni.edu.vn
2023109784,Hoàng Ngọc Uyên,sv009784@uni.edu.vn
2024109785,Vũ Ngọc Uyên,sv009785@uni.edu.vn
2019109786,Đặng Ngọc Uyên,sv009786@uni.edu.vn
2020109787,Bùi Ngọc Uyên,sv009787@uni.edu.vn
2021109788,Đỗ Ngọc Uyên,sv009788@uni.edu.vn
2022109789,Hồ Ngọc Uyên,sv009789@uni.edu.vn
2023109790,Nguyễn Uyên,sv009790@uni.edu.vn
2024109791,Trần Uyên,sv009791@uni.edu.vn
2019109792,Lê Uyên,sv009792@uni.edu.vn
2020109793,Phạm Uyên,sv009793@uni.edu.vn
2021109794,Hoàng Uyên,sv009794@uni.edu.vn
2022109795,Vũ Uyên,sv009795@uni.edu.vn
2023109796,Đặng Uyên,sv009796@uni.edu.vn
2024109797,Bùi Uyên,sv009797@uni.edu.vn
2019109798,Đỗ Uyên,sv009798@uni.edu.vn
2020109799,Hồ Uyên,sv009799@uni.edu.vn
2021109800,Nguyễn Thị Việt,sv009800@uni.edu.vn
2022109801,Trần Thị Việt,sv009801@uni.edu.vn
2023109802,Lê Thị Việt,sv009802@uni.edu.vn
2024109803,Phạm Thị Việt,sv009803@uni.edu.vn
2019109804,Hoàng Thị Việt,sv009804@uni.edu.vn
2020109805,Vũ Thị Việt,sv009805@uni.edu.vn
2021109806,Đặng Thị Việt,sv009806@uni.edu.vn
2022109807,Bùi Thị Việt,sv009807@uni.edu.vn
2023109808,Đỗ Thị Việt,sv009808@uni.edu.vn
2024109809,Hồ Thị Việt,sv009809@uni.edu.vn
2019109810,Nguyễn Văn Việt,sv009810@uni.edu.vn
2020109811,Trần Văn Việt,sv009811@uni.edu.vn
2021109812,Lê Văn Việt,sv009812@uni.edu.vn
2022109813,Phạm Văn Việt,sv009813@uni.edu.vn
2023109814,Hoàng Văn Việt,sv009814@uni.edu.vn
2024109815,Vũ Văn Việt,sv009815@uni.edu.vn
2019109816,Đặng Văn Việt,sv009816@uni.edu.vn
2020109817,Bùi Văn Việt,sv009817@uni.edu.vn
2021109818,Đỗ Văn Việt,sv009818@uni.edu.vn
2022109819,Hồ Văn Việt,sv009819@uni.edu.vn
2023109820,Nguyễn Minh Việt,sv009820@uni.edu.vn
2024109821,Trần Minh Việt,sv009821@uni.edu.vn
2019109822,Lê Minh Việt,sv009822@uni.edu.vn
2020109823,Phạm Minh Việt,sv009823@uni.edu.vn
2021109824,Hoàng Minh Việt,sv009824@uni.edu.vn
2022109825,Vũ Minh Việt,sv009825@uni.edu.vn
2023109826,Đặng Minh Việt,sv009826@uni.edu.vn
2024109827,Bùi Minh Việt,sv009827@uni.edu.vn
2019109828,Đỗ Minh Việt,sv009828@uni.edu.vn
2020109829,Hồ Minh Việt,sv009829@uni.edu.vn
2021109830,Nguyễn Quốc Việt,sv009830@uni.edu.vn
2022109831,Trần Quốc Việt,sv009831@uni.edu.vn
2023109832,Lê Quốc Việt,sv009832@uni.edu.vn
2024109833,Phạm Quốc Việt,sv009833@uni.edu.vn
2019109834,Hoàng Quốc Việt,sv009834@uni.edu.vn
2020109835,Vũ Quốc Việt,sv009835@uni.edu.vn
2021109836,Đặng Quốc Việt,sv009836@uni.edu.vn
2022109837,Bùi Quốc Việt,sv009837@uni.edu.vn
2023109838,Đỗ Quốc Việt,sv009838@uni.edu.vn
2024109839,Hồ Quốc Việt,sv009839@uni.edu.vn
2019109840,Nguyễn Anh Việt,sv009840@uni.edu.vn
2020109841,Trần Anh Việt,sv009841@uni.edu.vn
2021109842,Lê Anh Việt,sv009842@uni.edu.vn
2022109843,Phạm Anh Việt,sv009843@uni.edu.vn
2023109844,Hoàng Anh Việt,sv009844@uni.edu.vn
2024109845,Vũ Anh Việt,sv009845@uni.edu.vn
2019109846,Đặng Anh Việt,sv009846@uni.edu.vn
2020109847,Bùi Anh Việt,sv009847@uni.edu.vn
2021109848,Đỗ Anh Việt,sv009848@uni.edu.vn
2022109849,Hồ Anh Việt,sv009849@uni.edu.vn
2023109850,Nguyễn Tuấn Việt,sv009850@uni.edu.vn
2024109851,Trần Tuấn Việt,sv009851@uni.edu.vn
2019109852,Lê Tuấn Việt,sv009852@uni.edu.vn
2020109853,Phạm Tuấn Việt,sv009853@uni.edu.vn
2021109854,Hoàng Tuấn Việt,sv009854@uni.edu.vn
2022109855,Vũ Tuấn Việt,sv009855@uni.edu.vn
2023109856,Đặng Tuấn Việt,sv009856@uni.edu.vn
2024109857,Bùi Tuấn Việt,sv009857@uni.edu.vn
2019109858,Đỗ Tuấn Việt,sv009858@uni.edu.vn
2020109859,Hồ Tuấn Việt,sv009859@uni.edu.vn
2021109860,Nguyễn Hữu Việt,sv009860@uni.edu.vn
2022109861,Trần Hữu Việt,sv009861@uni.edu.vn
2023109862,Lê Hữu Việt,sv009862@uni.edu.vn
2024109863,Phạm Hữu Việt,sv009863@uni.edu.vn
2019109864,Hoàng Hữu Việt,sv009864@uni.edu.vn
2020109865,Vũ Hữu Việt,sv009865@uni.edu.vn
2021109866,Đặng Hữu Việt,sv009866@uni.edu.vn
2022109867,Bùi Hữu Việt,sv009867@uni.edu.vn
2023109868,Đỗ Hữu Việt,sv009868@uni.edu.vn
2024109869,Hồ Hữu Việt,sv009869@uni.edu.vn
2019109870,Nguyễn Thành Việt,sv009870@uni.edu.vn
2020109871,Trần Thành Việt,sv009871@uni.edu.vn
2021109872,Lê Thành Việt,sv009872@uni.edu.vn
2022109873,Phạm Thành Việt,sv009873@uni.edu.vn
2023109874,Hoàng Thành Việt,sv009874@uni.edu.vn
2024109875,Vũ Thành Việt,sv009875@uni.edu.vn
2019109876,Đặng Thành Việt,sv009876@uni.edu.vn
2020109877,Bùi Thành Việt,sv009877@uni.edu.vn
2021109878,Đỗ Thành Việt,sv009878@uni.edu.vn
2022109879,Hồ Thành Việt,sv009879@uni.edu.vn
2023109880,Nguyễn Ngọc Việt,sv009880@uni.edu.vn
2024109881,Trần Ngọc Việt,sv009881@uni.edu.vn
2019109882,Lê Ngọc Việt,sv009882@uni.edu.vn
2020109883,Phạm Ngọc Việt,sv009883@uni.edu.vn
2021109884,Hoàng Ngọc Việt,sv009884@uni.edu.vn
2022109885,Vũ Ngọc Việt,sv009885@uni.edu.vn
2023109886,Đặng Ngọc Việt,sv009886@uni.edu.vn
2024109887,Bùi Ngọc Việt,sv009887@uni.edu.vn
2019109888,Đỗ Ngọc Việt,sv009888@uni.edu.vn
2020109889,Hồ Ngọc Việt,sv009889@uni.edu.vn
2021109890,Nguyễn Việt,sv009890@uni.edu.vn
2022109891,Trần Việt,sv009891@uni.edu.vn
2023109892,Lê Việt,sv009892@uni.edu.vn
2024109893,Phạm Việt,sv009893@uni.edu.vn
2019109894,Hoàng Việt,sv009894@uni.edu.vn
2020109895,Vũ Việt,sv009895@uni.edu.vn
2021109896,Đặng Việt,sv009896@uni.edu.vn
2022109897,Bùi Việt,sv009897@uni.edu.vn
2023109898,Đỗ Việt,sv009898@uni.edu.vn
2024109899,Hồ Việt,sv009899@uni.edu.vn
2019109900,Nguyễn Thị Yến,sv009900@uni.edu.vn
2020109901,Trần Thị Yến,sv009901@uni.edu.vn
2021109902,Lê Thị Yến,sv009902@uni.edu.vn
2022109903,Phạm Thị Yến,sv009903@uni.edu.vn
2023109904,Hoàng Thị Yến,sv009904@uni.edu.vn
2024109905,Vũ Thị Yến,sv009905@uni.edu.vn
2019109906,Đặng Thị Yến,sv009906@uni.edu.vn
2020109907,Bùi Thị Yến,sv009907@uni.edu.vn
2021109908,Đỗ Thị Yến,sv009908@uni.edu.vn
2022109909,Hồ Thị Yến,sv009909@uni.edu.vn
2023109910,Nguyễn Văn Yến,sv009910@uni.edu.vn
2024109911,Trần Văn Yến,sv009911@uni.edu.vn
2019109912,Lê Văn Yến,sv009912@uni.edu.vn
2020109913,Phạm Văn Yến,sv009913@uni.edu.vn
2021109914,Hoàng Văn Yến,sv009914@uni.edu.vn
2022109915,Vũ Văn Yến,sv009915@uni.edu.vn
2023109916,Đặng Văn Yến,sv009916@uni.edu.vn
2024109917,Bùi Văn Yến,sv009917@uni.edu.vn
2019109918,Đỗ Văn Yến,sv009918@uni.edu.vn
2020109919,Hồ Văn Yến,sv009919@uni.edu.vn
2021109920,Nguyễn Minh Yến,sv009920@uni.edu.vn
2022109921,Trần Minh Yến,sv009921@uni.edu.vn
2023109922,Lê Minh Yến,sv009922@uni.edu.vn
2024109923,Phạm Minh Yến,sv009923@uni.edu.vn
2019109924,Hoàng Minh Yến,sv009924@uni.edu.vn
2020109925,Vũ Minh Yến,sv009925@uni.edu.vn
2021109926,Đặng Minh Yến,sv009926@uni.edu.vn
2022109927,Bùi Minh Yến,sv009927@uni.edu.vn
2023109928,Đỗ Minh Yến,sv009928@uni.edu.vn
2024109929,Hồ Minh Yến,sv009929@uni.edu.vn
2019109930,Nguyễn Quốc Yến,sv009930@uni.edu.vn
2020109931,Trần Quốc Yến,sv009931@uni.edu.vn
2021109932,Lê Quốc Yến,sv009932@uni.edu.vn
2022109933,Phạm Quốc Yến,sv009933@uni.edu.vn
2023109934,Hoàng Quốc Yến,sv009934@uni.edu.vn
2024109935,Vũ Quốc Yến,sv009935@uni.edu.vn
2019109936,Đặng Quốc Yến,sv009936@uni.edu.vn
2020109937,Bùi Quốc Yến,sv009937@uni.edu.vn
2021109938,Đỗ Quốc Yến,sv009938@uni.edu.vn
2022109939,Hồ Quốc Yến,sv009939@uni.edu.vn
2023109940,Nguyễn Anh Yến,sv009940@uni.edu.vn
2024109941,Trần Anh Yến,sv009941@uni.edu.vn
2019109942,Lê Anh Yến,sv009942@uni.edu.vn
2020109943,Phạm Anh Yến,sv009943@uni.edu.vn
2021109944,Hoàng Anh Yến,sv009944@uni.edu.vn
2022109945,Vũ Anh Yến,sv009945@uni.edu.vn
2023109946,Đặng Anh Yến,sv009946@uni.edu.vn
2024109947,Bùi Anh Yến,sv009947@uni.edu.vn
2019109948,Đỗ Anh Yến,sv009948@uni.edu.vn
2020109949,Hồ Anh Yến,sv009949@uni.edu.vn
2021109950,Nguyễn Tuấn Yến,sv009950@uni.edu.vn
2022109951,Trần Tuấn Yến,sv009951@uni.edu.vn
2023109952,Lê Tuấn Yến,sv009952@uni.edu.vn
2024109953,Phạm Tuấn Yến,sv009953@uni.edu.vn
2019109954,Hoàng Tuấn Yến,sv009954@uni.edu.vn
2020109955,Vũ Tuấn Yến,sv009955@uni.edu.vn
2021109956,Đặng Tuấn Yến,sv009956@uni.edu.vn
2022109957,Bùi Tuấn Yến,sv009957@uni.edu.vn
2023109958,Đỗ Tuấn Yến,sv009958@uni.edu.vn
2024109959,Hồ Tuấn Yến,sv009959@uni.edu.vn
2019109960,Nguyễn Hữu Yến,sv009960@uni.edu.vn
2020109961,Trần Hữu Yến,sv009961@uni.edu.vn
2021109962,Lê Hữu Yến,sv009962@uni.edu.vn
2022109963,Phạm Hữu Yến,sv009963@uni.edu.vn
2023109964,Hoàng Hữu Yến,sv009964@uni.edu.vn
2024109965,Vũ Hữu Yến,sv009965@uni.edu.vn
2019109966,Đặng Hữu Yến,sv009966@uni.edu.vn
2020109967,Bùi Hữu Yến,sv009967@uni.edu.vn
2021109968,Đỗ Hữu Yến,sv009968@uni.edu.vn
2022109969,Hồ Hữu Yến,sv009969@uni.edu.vn
2023109970,Nguyễn Thành Yến,sv009970@uni.edu.vn
2024109971,Trần Thành Yến,sv009971@uni.edu.vn
2019109972,Lê Thành Yến,sv009972@uni.edu.vn
2020109973,Phạm Thành Yến,sv009973@uni.edu.vn
2021109974,Hoàng Thành Yến,sv009974@uni.edu.vn
2022109975,Vũ Thành Yến,sv009975@uni.edu.vn
2023109976,Đặng Thành Yến,sv009976@uni.edu.vn
2024109977,Bùi Thành Yến,sv009977@uni.edu.vn
2019109978,Đỗ Thành Yến,sv009978@uni.edu.vn
2020109979,Hồ Thành Yến,sv009979@uni.edu.vn
2021109980,Nguyễn Ngọc Yến,sv009980@uni.edu.vn
2022109981,Trần Ngọc Yến,sv009981@uni.edu.vn
2023109982,Lê Ngọc Yến,sv009982@uni.edu.vn
2024109983,Phạm Ngọc Yến,sv009983@uni.edu.vn
2019109984,Hoàng Ngọc Yến,sv009984@uni.edu.vn
2020109985,Vũ Ngọc Yến,sv009985@uni.edu.vn
2021109986,Đặng Ngọc Yến,sv009986@uni.edu.vn
2022109987,Bùi Ngọc Yến,sv009987@uni.edu.vn
2023109988,Đỗ Ngọc Yến,sv009988@uni.edu.vn
2024109989,Hồ Ngọc Yến,sv009989@uni.edu.vn
2019109990,Nguyễn Yến,sv009990@uni.edu.vn
2020109991,Trần Yến,sv009991@uni.edu.vn
2021109992,Lê Yến,sv009992@uni.edu.vn
2022109993,Phạm Yến,sv009993@uni.edu.vn
2023109994,Hoàng Yến,sv009994@uni.edu.vn
2024109995,Vũ Yến,sv009995@uni.edu.vn
2019109996,Đặng Yến,sv009996@uni.edu.vn
2020109997,Bùi Yến,sv009997@uni.edu.vn
2021109998,Đỗ Yến,sv009998@uni.edu.vn
2022109999,Hồ Yến,sv009999@uni.edu.vn
2023110000,Nguyễn Thị An,sv010000@uni.edu.vn
2024110001,Trần Thị An,sv010001@uni.edu.vn
2019110002,Lê Thị An,sv010002@uni.edu.vn
2020110003,Phạm Thị An,sv010003@uni.edu.vn
2021110004,Hoàng Thị An,sv010004@uni.edu.vn
2022110005,Vũ Thị An,sv010005@uni.edu.vn
2023110006,Đặng Thị An,sv010006@uni.edu.vn
2024110007,Bùi Thị An,sv010007@uni.edu.vn
2019110008,Đỗ Thị An,sv010008@uni.edu.vn
2020110009,Hồ Thị An,sv010009@uni.edu.vn
2021110010,Nguyễn Văn An,sv010010@uni.edu.vn
2022110011,Trần Văn An,sv010011@uni.edu.vn
2023110012,Lê Văn An,sv010012@uni.edu.vn
2024110013,Phạm Văn An,sv010013@uni.edu.vn
2019110014,Hoàng Văn An,sv010014@uni.edu.vn
2020110015,Vũ Văn An,sv010015@uni.edu.vn
2021110016,Đặng Văn An,sv010016@uni.edu.vn
2022110017,Bùi Văn An,sv010017@uni.edu.vn
2023110018,Đỗ Văn An,sv010018@uni.edu.vn
2024110019,Hồ Văn An,sv010019@uni.edu.vn
2019110020,Nguyễn Minh An,sv010020@uni.edu.vn
2020110021,Trần Minh An,sv010021@uni.edu.vn
2021110022,Lê Minh An,sv010022@uni.edu.vn
2022110023,Phạm Minh An,sv010023@uni.edu.vn
2023110024,Hoàng Minh An,sv010024@uni.edu.vn
2024110025,Vũ Minh An,sv010025@uni.edu.vn
2019110026,Đặng Minh An,sv010026@uni.edu.vn
2020110027,Bùi Minh An,sv010027@uni.edu.vn
2021110028,Đỗ Minh An,sv010028@uni.edu.vn
2022110029,Hồ Minh An,sv010029@uni.edu.vn
2023110030,Nguyễn Quốc An,sv010030@uni.edu.vn
2024110031,Trần Quốc An,sv010031@uni.edu.vn
2019110032,Lê Quốc An,sv010032@uni.edu.vn
2020110033,Phạm Quốc An,sv010033@uni.edu.vn
2021110034,Hoàng Quốc An,sv010034@uni.edu.vn
2022110035,Vũ Quốc An,sv010035@uni.edu.vn
2023110036,Đặng Quốc An,sv010036@uni.edu.vn
2024110037,Bùi Quốc An,sv010037@uni.edu.vn
2019110038,Đỗ Quốc An,sv010038@uni.edu.vn
2020110039,Hồ Quốc An,sv010039@uni.edu.vn
2021110040,Nguyễn Anh An,sv010040@uni.edu.vn
2022110041,Trần Anh An,sv010041@uni.edu.vn
2023110042,Lê Anh An,sv010042@uni.edu.vn
2024110043,Phạm Anh An,sv010043@uni.edu.vn
2019110044,Hoàng Anh An,sv010044@uni.edu.vn
2020110045,Vũ Anh An,sv010045@uni.edu.vn
2021110046,Đặng Anh An,sv010046@uni.edu.vn
2022110047,Bùi Anh An,sv010047@uni.edu.vn
2023110048,Đỗ Anh An,sv010048@uni.edu.vn
2024110049,Hồ Anh An,sv010049@uni.edu.vn
2019110050,Nguyễn Tuấn An,sv010050@uni.edu.vn
2020110051,Trần Tuấn An,sv010051@uni.edu.vn
2021110052,Lê Tuấn An,sv010052@uni.edu.vn
2022110053,Phạm Tuấn An,sv010053@uni.edu.vn
2023110054,Hoàng Tuấn An,sv010054@uni.edu.vn
2024110055,Vũ Tuấn An,sv010055@uni.edu.vn
2019110056,Đặng Tuấn An,sv010056@uni.edu.vn
2020110057,Bùi Tuấn An,sv010057@uni.edu.vn
2021110058,Đỗ Tuấn An,sv010058@uni.edu.vn
2022110059,Hồ Tuấn An,sv010059@uni.edu.vn
2023110060,Nguyễn Hữu An,sv010060@uni.edu.vn
2024110061,Trần Hữu An,sv010061@uni.edu.vn
2019110062,Lê Hữu An,sv010062@uni.edu.vn
2020110063,Phạm Hữu An,sv010063@uni.edu.vn
2021110064,Hoàng Hữu An,sv010064@uni.edu.vn
2022110065,Vũ Hữu An,sv010065@uni.edu.vn
2023110066,Đặng Hữu An,sv010066@uni.edu.vn
2024110067,Bùi Hữu An,sv010067@uni.edu.vn
2019110068,Đỗ Hữu An,sv010068@uni.edu.vn
2020110069,Hồ Hữu An,sv010069@uni.edu.vn
2021110070,Nguyễn Thành An,sv010070@uni.edu.vn
2022110071,Trần Thành An,sv010071@uni.edu.vn
2023110072,Lê Thành An,sv010072@uni.edu.vn
2024110073,Phạm Thành An,sv010073@uni.edu.vn
2019110074,Hoàng Thành An,sv010074@uni.edu.vn
2020110075,Vũ Thành An,sv010075@uni.edu.vn
2021110076,Đặng Thành An,sv010076@uni.edu.vn
2022110077,Bùi Thành An,sv010077@uni.edu.vn
2023110078,Đỗ Thành An,sv010078@uni.edu.vn
2024110079,Hồ Thành An,sv010079@uni.edu.vn
2019110080,Nguyễn Ngọc An,sv010080@uni.edu.vn
2020110081,Trần Ngọc An,sv010081@uni.edu.vn
2021110082,Lê Ngọc An,sv010082@uni.edu.vn
2022110083,Phạm Ngọc An,sv010083@uni.edu.vn
2023110084,Hoàng Ngọc An,sv010084@uni.edu.vn
2024110085,Vũ Ngọc An,sv010085@uni.edu.vn
2019110086,Đặng Ngọc An,sv010086@uni.edu.vn
2020110087,Bùi Ngọc An,sv010087@uni.edu.vn
2021110088,Đỗ Ngọc An,sv010088@uni.edu.vn
2022110089,Hồ Ngọc An,sv010089@uni.edu.vn
2023110090,Nguyễn An,sv010090@uni.edu.vn
2024110091,Trần An,sv010091@uni.edu.vn
2019110092,Lê An,sv010092@uni.edu.vn
2020110093,Phạm An,sv010093@uni.edu.vn
2021110094,Hoàng An,sv010094@uni.edu.vn
2022110095,Vũ An,sv010095@uni.edu.vn
2023110096,Đặng An,sv010096@uni.edu.vn
2024110097,Bùi An,sv010097@uni.edu.vn
2019110098,Đỗ An,sv010098@uni.edu.vn
2020110099,Hồ An,sv010099@uni.edu.vn
2021110100,Nguyễn Thị Bình,sv010100@uni.edu.vn
2022110101,Trần Thị Bình,sv010101@uni.edu.vn
2023110102,Lê Thị Bình,sv010102@uni.edu.vn
2024110103,Phạm Thị Bình,sv010103@uni.edu.vn
2019110104,Hoàng Thị Bình,sv010104@uni.edu.vn
2020110105,Vũ Thị Bình,sv010105@uni.edu.vn
2021110106,Đặng Thị Bình,sv010106@uni.edu.vn
2022110107,Bùi Thị Bình,sv010107@uni.edu.vn
2023110108,Đỗ Thị Bình,sv010108@uni.edu.vn
2024110109,Hồ Thị Bình,sv010109@uni.edu.vn
2019110110,Nguyễn Văn Bình,sv010110@uni.edu.vn
2020110111,Trần Văn Bình,sv010111@uni.edu.vn
2021110112,Lê Văn Bình,sv010112@uni.edu.vn
2022110113,Phạm Văn Bình,sv010113@uni.edu.vn
2023110114,Hoàng Văn Bình,sv010114@uni.edu.vn
2024110115,Vũ Văn Bình,sv010115@uni.edu.vn
2019110116,Đặng Văn Bình,sv010116@uni.edu.vn
2020110117,Bùi Văn Bình,sv010117@uni.edu.vn
2021110118,Đỗ Văn Bình,sv010118@uni.edu.vn
2022110119,Hồ Văn Bình,sv010119@uni.edu.vn
2023110120,Nguyễn Minh Bình,sv010120@uni.edu.vn
2024110121,Trần Minh Bình,sv010121@uni.edu.vn
2019110122,Lê Minh Bình,sv010122@uni.edu.vn
2020110123,Phạm Minh Bình,sv010123@uni.edu.vn
2021110124,Hoàng Minh Bình,sv010124@uni.edu.vn
2022110125,Vũ Minh Bình,sv010125@uni.edu.vn
2023110126,Đặng Minh Bình,sv010126@uni.edu.vn
2024110127,Bùi Minh Bình,sv010127@uni.edu.vn
2019110128,Đỗ Minh Bình,sv010128@uni.edu.vn
2020110129,Hồ Minh Bình,sv010129@uni.edu.vn
2021110130,Nguyễn Quốc Bình,sv010130@uni.edu.vn
2022110131,Trần Quốc Bình,sv010131@uni.edu.vn
2023110132,Lê Quốc Bình,sv010132@uni.edu.vn
2024110133,Phạm Quốc Bình,sv010133@uni.edu.vn
2019110134,Hoàng Quốc Bình,sv010134@uni.edu.vn
2020110135,Vũ Quốc Bình,sv010135@uni.edu.vn
2021110136,Đặng Quốc Bình,sv010136@uni.edu.vn
2022110137,Bùi Quốc Bình,sv010137@uni.edu.vn
2023110138,Đỗ Quốc Bình,sv010138@uni.edu.vn
2024110139,Hồ Quốc Bình,sv010139@uni.edu.vn
2019110140,Nguyễn Anh Bình,sv010140@uni.edu.vn
2020110141,Trần Anh Bình,sv010141@uni.edu.vn
2021110142,Lê Anh Bình,sv010142@uni.edu.vn
2022110143,Phạm Anh Bình,sv010143@uni.edu.vn
2023110144,Hoàng Anh Bình,sv010144@uni.edu.vn
2024110145,Vũ Anh Bình,sv010145@uni.edu.vn
2019110146,Đặng Anh Bình,sv010146@uni.edu.vn
2020110147,Bùi Anh Bình,sv010147@uni.edu.vn
2021110148,Đỗ Anh Bình,sv010148@uni.edu.vn
2022110149,Hồ Anh Bình,sv010149@uni.edu.vn
2023110150,Nguyễn Tuấn Bình,sv010150@uni.edu.vn
2024110151,Trần Tuấn Bình,sv010151@uni.edu.vn
2019110152,Lê Tuấn Bình,sv010152@uni.edu.vn
2020110153,Phạm Tuấn Bình,sv010153@uni.edu.vn
2021110154,Hoàng Tuấn Bình,sv010154@uni.edu.vn
2022110155,Vũ Tuấn Bình,sv010155@uni.edu.vn
2023110156,Đặng Tuấn Bình,sv010156@uni.edu.vn
2024110157,Bùi Tuấn Bình,sv010157@uni.edu.vn
2019110158,Đỗ Tuấn Bình,sv010158@uni.edu.vn
2020110159,Hồ Tuấn Bình,sv010159@uni.edu.vn
2021110160,Nguyễn Hữu Bình,sv010160@uni.edu.vn
2022110161,Trần Hữu Bình,sv010161@uni.edu.vn
2023110162,Lê Hữu Bình,sv010162@uni.edu.vn
2024110163,Phạm Hữu Bình,sv010163@uni.edu.vn
2019110164,Hoàng Hữu Bình,sv010164@uni.edu.vn
2020110165,Vũ Hữu Bình,sv010165@uni.edu.vn
2021110166,Đặng Hữu Bình,sv010166@uni.edu.vn
2022110167,Bùi Hữu Bình,sv010167@uni.edu.vn
2023110168,Đỗ Hữu Bình,sv010168@uni.edu.vn
2024110169,Hồ Hữu Bình,sv010169@uni.edu.vn
2019110170,Nguyễn Thành Bình,sv010170@uni.edu.vn
2020110171,Trần Thành Bình,sv010171@uni.edu.vn
2021110172,Lê Thành Bình,sv010172@uni.edu.vn
2022110173,Phạm Thành Bình,sv010173@uni.edu.vn
2023110174,Hoàng Thành Bình,sv010174@uni.edu.vn
2024110175,Vũ Thành Bình,sv010175@uni.edu.vn
2019110176,Đặng Thành Bình,sv010176@uni.edu.vn
2020110177,Bùi Thành Bình,sv010177@uni.edu.vn
2021110178,Đỗ Thành Bình,sv010178@uni.edu.vn
2022110179,Hồ Thành Bình,sv010179@uni.edu.vn
2023110180,Nguyễn Ngọc Bình,sv010180@uni.edu.vn
2024110181,Trần Ngọc Bình,sv010181@uni.edu.vn
2019110182,Lê Ngọc Bình,sv010182@uni.edu.vn
2020110183,Phạm Ngọc Bình,sv010183@uni.edu.vn
2021110184,Hoàng Ngọc Bình,sv010184@uni.edu.vn
2022110185,Vũ Ngọc Bình,sv010185@uni.edu.vn
